,Unnamed: 0,song_id,song_name,album,artist,duration(ms),release_date,acousticness,danceability,energy,insturmentalness,key,liveness,loudness,mode,spechiness,tempo,time_signature,valence,popularity,binary_popularity
121,21,5IgjP7X4th6nMNDh4akUHb,Under The Influence,Indigo (Extended),Chris Brown,184613,2019-10-04,0.0635,0.733,0.69,1.18e-06,9,0.105,-5.529,0,0.0427,116.992,4,0.31,87,1
122,22,59CfNbkERJ3NoTXDvoURjj,Boyfriend,Boyfriend,Dove Cameron,153000,2022-02-11,0.232,0.345,0.612,0.0,7,0.194,-6.543,0,0.0608,179.773,3,0.232,81,1
123,23,5jQI2r1RdgtuT8S3iG8zFC,Lavender Haze,Midnights,Taylor Swift,202395,2022-10-21,0.258,0.733,0.436,0.000573,10,0.157,-10.489,1,0.08,96.985,4,0.0976,84,1
124,24,3IAfUEeaXRX9s9UdKOJrFI,Envolver,Envolver,Anitta,193805,2021-11-11,0.152,0.812,0.736,0.00254,4,0.0914,-5.421,0,0.0833,91.993,4,0.396,75,1
125,25,0skYUMpS0AcbpjcGsAbRGj,Pink Venom,Pink Venom,BLACKPINK,186964,2022-08-19,0.0202,0.798,0.697,0.0,0,0.259,-7.139,1,0.0891,90.031,4,0.745,71,0
126,26,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,MONTERO,Lil Nas X,143901,2021-09-17,0.00614,0.737,0.846,0.0,1,0.0486,-4.51,0,0.22,87.981,4,0.546,82,1
127,27,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",OneRepublic,148485,2022-05-13,0.0826,0.704,0.797,0.000745,0,0.0546,-5.927,1,0.0475,139.994,4,0.825,90,1
128,28,0mBP9X2gPCuapvpZ7TGDk3,Left and Right (Feat. Jung Kook of BTS),Left and Right (Feat. Jung Kook of BTS),Charlie Puth,154486,2022-06-24,0.619,0.881,0.592,1.32e-05,2,0.0901,-4.898,1,0.0324,101.058,4,0.719,79,1
129,29,2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),Familia,Camila Cabello,206070,2022-04-07,0.182,0.756,0.697,0.0,8,0.333,-6.377,1,0.0401,94.996,4,0.956,76,1
130,30,58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,Elley Duhé,184447,2020-01-10,0.0228,0.41,0.611,0.0,4,0.116,-8.271,0,0.0467,185.727,3,0.0899,85,1
131,31,38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,210575,2022-09-22,0.148,0.637,0.715,0.0,2,0.0892,-4.971,0,0.0455,141.872,4,0.308,79,1
132,32,76YSWx6L6FNsuaP6GWBb8P,All For Us,Imagination & the Misfit Kid,Labrinth,191710,2019-11-21,0.0108,0.46,0.66,0.000139,3,0.34,-6.642,1,0.0652,141.722,4,0.18,74,0
133,33,0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),Twelve Carat Toothache,Post Malone,192840,2022-06-03,0.121,0.733,0.67,0.0,5,0.121,-6.009,1,0.0751,100.964,4,0.472,86,1
134,34,50nfwKoDiSYg8zOCREWAm5,Shivers,=,Ed Sheeran,207853,2021-10-29,0.281,0.788,0.859,0.0,2,0.0424,-2.724,1,0.0856,141.02,4,0.822,86,1
135,35,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Where Are You Now,Lost Frequencies,148197,2021-07-30,0.515,0.671,0.636,0.000411,6,0.172,-8.117,0,0.103,120.966,4,0.262,85,1
136,36,4ZtFanR9U6ndgddUvNcjcG,good 4 u,SOUR,Olivia Rodrigo,178146,2021-05-21,0.335,0.563,0.664,0.0,9,0.0849,-5.044,1,0.154,166.928,4,0.688,86,1
137,37,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,Enemy (with JID) [from the series Arcane League of Legends],Imagine Dragons,173381,2021-10-28,0.237,0.728,0.783,0.0,11,0.434,-4.424,0,0.266,77.011,4,0.555,80,1
138,38,46IZ0fSY2mpAiktS3KOqds,Easy On Me,30,Adele,224694,2021-11-19,0.578,0.604,0.366,0.0,5,0.133,-7.519,1,0.0282,141.981,4,0.13,82,1
139,39,1nH2PkJL1XoUq8oE6tBZoU,Sacrifice,Dawn FM,The Weeknd,188918,2022-01-06,0.0296,0.735,0.795,3.18e-05,11,0.0678,-6.523,0,0.113,122.0,4,0.905,76,1
140,40,35ovElsgyAtQwYPYnZJECg,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),Rihanna,196519,2022-10-28,0.899,0.247,0.299,0.0,9,0.131,-6.083,1,0.0315,177.115,4,0.172,76,1
141,41,52xJxFP6TqMuO4Yt0eOkMz,We Don't Talk About Bruno,Encanto (Original Motion Picture Soundtrack),Lin-Manuel Miranda,216120,2021-11-19,0.357,0.577,0.45,0.0,0,0.111,-8.516,0,0.0834,205.863,4,0.83,76,1
142,42,2KukL7UlQ8TdvpaA7bY3ZJ,BREAK MY SOUL,BREAK MY SOUL,Beyoncé,278281,2022-06-21,0.0575,0.687,0.887,2.21e-06,1,0.27,-5.04,0,0.0826,114.941,4,0.853,71,0
143,43,6Uj1ctrBOjOas8xZXGqKk4,Woman,Planet Her,Doja Cat,172626,2021-06-25,0.0888,0.824,0.764,0.00294,5,0.117,-4.175,0,0.0854,107.998,4,0.881,86,1
144,44,7dSZ6zGTQx66c2GF91xCrb,PROVENZA,PROVENZA,KAROL G,210200,2022-04-22,0.656,0.87,0.516,0.00823,1,0.11,-8.006,1,0.0541,111.005,4,0.53,79,1
145,45,2rurDawMfoKP4uHyb2kJBt,Te Felicito,Te Felicito,Shakira,172235,2022-04-21,0.234,0.695,0.636,0.0,5,0.081,-4.654,1,0.317,174.14,4,0.575,82,1
146,46,6Xom58OOXk2SoU711L2IXO,Moscow Mule,Un Verano Sin Ti,Bad Bunny,245939,2022-05-06,0.294,0.804,0.674,1.18e-06,5,0.115,-5.453,0,0.0333,99.968,4,0.292,84,1
147,47,0ARKW62l9uWIDYMZTUmJHF,Shut Down,BORN PINK,BLACKPINK,175889,2022-09-16,0.00412,0.82,0.686,0.0,0,0.184,-5.102,1,0.038,110.058,3,0.668,74,0
148,48,1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,MAMIII,Becky G,226088,2022-02-10,0.0934,0.843,0.7,0.0,4,0.14,-3.563,0,0.0803,93.991,4,0.899,76,1
149,49,7mFj0LlWtEJaEigguaWqYh,Sweetest Pie,Sweetest Pie,Megan Thee Stallion,201334,2022-03-11,0.167,0.814,0.628,0.0,7,0.101,-7.178,1,0.221,123.977,4,0.677,73,0
150,50,1oFAF1hdPOickyHgbuRjyX,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,After Hours (Deluxe),The Weeknd,191013,2020-03-20,0.0215,0.65,0.825,2.44e-05,0,0.0936,-4.645,1,0.0325,118.091,4,0.593,81,1
151,51,34ZAzO78a5DAVNrYIGWcPm,Shirt,Shirt,SZA,181830,2022-10-28,0.146,0.824,0.453,0.0273,3,0.0896,-9.604,0,0.0968,119.959,4,0.552,72,0
152,52,3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),"Honestly, Nevermind",Drake,218364,2022-06-17,0.000307,0.529,0.673,2.41e-06,0,0.093,-4.711,1,0.175,165.921,4,0.366,88,1
153,53,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),F*CK LOVE 3: OVER YOU,The Kid LAROI,141805,2021-07-23,0.0383,0.591,0.764,0.0,1,0.103,-5.484,1,0.0483,169.928,4,0.478,26,0
154,54,3Kkjo3cT83cw09VJyrLNwX,Oh My God,30,Adele,225148,2021-11-19,0.091,0.534,0.725,0.0,1,0.0264,-3.906,1,0.046,88.098,4,0.55,79,1
155,55,2SLwbpExuoBDZBpjfefCtV,Out of Time,Dawn FM,The Weeknd,214193,2022-01-06,0.255,0.65,0.76,0.0,0,0.339,-4.422,0,0.0446,93.057,4,0.838,80,1
156,56,6N1K5OVVCopBjGViHs2IvP,The Joker And The Queen (feat. Taylor Swift),The Joker And The Queen (feat. Taylor Swift),Ed Sheeran,185422,2022-02-11,0.924,0.528,0.309,2.1e-06,0,0.282,-7.398,1,0.0329,133.83,4,0.307,69,0
157,57,6LtHYDgYHRCHoKK3snfr2w,I’m Tired (with Zendaya) - Bonus Track,I’m Tired (with Zendaya) - Bonus Track,Labrinth,187943,2022-02-28,0.651,0.375,0.133,0.0,0,0.0695,-10.624,0,0.0352,131.721,4,0.192,66,0
158,58,0U1W2LZVUX7qTm7dDpqxh6,When You're Gone,When You're Gone,Shawn Mendes,172266,2022-03-31,0.0248,0.603,0.691,0.0,5,0.583,-5.805,1,0.0372,147.148,4,0.577,77,1
159,59,0sTlGEld0h8kIPZaKDYUf4,Notion,Notion,The Rare Occasions,195120,2021-12-02,0.0673,0.309,0.883,0.00111,9,0.0849,-3.825,1,0.0808,159.488,4,0.312,82,1
160,60,1BSMpVGWs3v5BZKnAQziAc,Light Switch,Light Switch,Charlie Puth,185680,2022-01-20,0.105,0.69,0.626,0.000335,6,0.0881,-5.693,1,0.306,184.009,4,0.912,8,0
161,61,00Blm7zeNqgYLPtW6zg8cj,One Right Now (with The Weeknd),One Right Now,Post Malone,193506,2021-11-05,0.0361,0.687,0.781,0.0,1,0.0755,-4.806,1,0.053,97.014,4,0.688,76,1
162,62,1vbn9fEyw1IYhqgZJdu9ZB,Falling Back,"Honestly, Nevermind",Drake,266178,2022-06-17,0.238,0.718,0.758,0.00653,10,0.11,-8.29,1,0.0703,118.989,4,0.349,64,0
163,63,2FeBslNBMdR9V58uv6hd2t,N95,Mr. Morale & The Big Steppers,Kendrick Lamar,195950,2022-05-13,0.377,0.79,0.67,2.32e-06,1,0.119,-5.527,1,0.105,139.956,4,0.408,3,0
164,64,62Yo3FDddWY8ydu6PW2wyz,Nail Tech,Nail Tech,Jack Harlow,206385,2022-02-18,0.00508,0.677,0.557,8.36e-06,1,0.0984,-8.409,1,0.0694,150.127,4,0.1,68,0
165,65,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),I NEVER LIKED YOU,Future,189893,2022-04-29,0.314,0.463,0.642,0.0,1,0.0686,-4.474,1,0.34,83.389,4,0.339,85,1
166,66,2KdKh9vHbKW0tZLqtpxxI0,Honest (feat. Don Toliver),Honest,Justin Bieber,193322,2022-04-29,0.127,0.81,0.655,8.16e-05,8,0.105,-6.779,0,0.0698,150.002,4,0.809,67,0
167,67,1SOClUWhOi8vHZYMz3GluK,Infinity,Feel Something,Jaymes Young,237720,2017-06-23,0.148,0.671,0.673,5.29e-05,11,0.304,-6.941,0,0.0444,121.963,4,0.494,82,1
168,68,5S9Zs5g9lTWnLIboN1pdlU,Fingers Crossed,Fingers Crossed,Lauren Spencer Smith,175344,2022-01-05,0.616,0.603,0.473,0.0,5,0.31,-7.23,1,0.0511,109.494,4,0.446,4,0
169,69,3GYlZ7tbxLOxe6ewMNVTkw,TV,Guitar Songs,Billie Eilish,281380,2022-07-21,0.83,0.412,0.236,0.00653,4,0.147,-15.159,0,0.0379,140.214,4,0.119,85,1
170,70,0IuVhCflrQPMGRrOyoY5RW,she's all i wanna be,she's all i wanna be,Tate McRae,206772,2022-02-04,0.0134,0.614,0.644,7.07e-06,2,0.117,-5.372,0,0.0426,160.036,4,0.651,72,0
171,71,1wtOxkiel43cVs0Yux5Q4h,Snow On The Beach (feat. Lana Del Rey),Midnights,Taylor Swift,256124,2022-10-21,0.69,0.663,0.319,0.000993,9,0.117,-13.481,1,0.0375,109.957,4,0.193,78,1
172,72,2TktkzfozZifbQhXjT6I33,Evergreen (You Didn’t Deserve Me At All),Ivory,Omar Apollo,216680,2022-04-08,0.598,0.697,0.336,0.00528,9,0.107,-10.395,1,0.0424,82.029,3,0.31,79,1
173,73,10SRMwb9EuVS1K9rYsBfHQ,Yet To Come,Proof,BTS,193593,2022-06-10,0.0432,0.559,0.885,0.0,1,0.333,-4.515,1,0.189,172.029,4,0.683,74,0
174,74,0hquQWY3xvYqN4qtiquniF,Vegas (From the Original Motion Picture Soundtrack ELVIS),Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,182906,2022-05-06,0.0777,0.801,0.601,3.23e-05,8,0.145,-7.574,0,0.255,159.969,4,0.74,80,1
175,75,6mmPpaltUZK7xjNlBPQQ0p,Desesperados,VICE VERSA,Rauw Alejandro,224996,2021-12-10,0.356,0.869,0.694,0.00125,1,0.0878,-3.35,0,0.0783,90.02,4,0.511,80,1
176,76,1O2pcBJGej0pmH2Y9XZMs6,Una Noche en Medellín,Una Noche en Medellín,Cris Mj,153750,2022-01-21,0.0924,0.87,0.548,4.6e-05,10,0.0534,-5.253,0,0.077,96.018,4,0.832,72,0
177,77,5MMW4CZsZiZt2iuqAXzzWC,The Heart Part 5,The Heart Part 5,Kendrick Lamar,332228,2022-05-08,0.183,0.7,0.812,0.0,1,0.0756,-8.128,0,0.297,97.405,4,0.801,60,0
178,78,1Hohk6AufHZOrrhMXZppax,ALIEN SUPERSTAR,RENAISSANCE,Beyoncé,215459,2022-07-29,0.00453,0.545,0.641,6.59e-05,10,0.171,-6.398,0,0.0998,121.892,4,0.464,78,1
179,79,2KnLkZ3z7PO3kgVGHGqDpD,It'll Be Okay,It'll Be Okay,Shawn Mendes,222800,2021-12-01,0.616,0.398,0.286,0.000146,7,0.0912,-11.881,1,0.033,78.262,4,0.0666,75,1
180,80,1O9AseW10CTi6nBLoj0O6K,SKIN OF MY TEETH,SKIN OF MY TEETH,Demi Lovato,162516,2022-06-10,1.29e-05,0.458,0.947,0.0,11,0.179,-2.308,0,0.221,130.941,4,0.478,47,0
181,81,28JBD8p18xNuOfyV7Cotdn,Massive,"Honestly, Nevermind",Drake,336924,2022-06-17,0.114,0.499,0.671,0.0169,4,0.148,-6.774,0,0.0561,124.994,3,0.0557,73,0
182,82,3RfTeIrWS8LNrfHYwechtt,Sunroof,Sunroof,Nicky Youre,163025,2021-11-26,0.35,0.768,0.716,0.0,10,0.15,-5.11,1,0.0404,131.43,4,0.841,22,0
183,83,3HyR1j49TY5ACP2lseF1jx,SUMMER RENAISSANCE,RENAISSANCE,Beyoncé,273997,2022-07-29,0.0843,0.674,0.625,0.0015,1,0.11,-9.593,1,0.0514,120.004,4,0.208,72,0
184,84,3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,Un Verano Sin Ti,Bad Bunny,258298,2022-05-06,0.08,0.647,0.686,1.34e-06,3,0.528,-5.745,0,0.0413,79.928,4,0.268,87,1
185,85,3gXWe15nwrjfhjYQ5RqLx7,29,29,Demi Lovato,163027,2022-08-17,0.00507,0.322,0.698,0.0,1,0.249,-3.812,0,0.0542,183.963,4,0.288,59,0
186,86,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),I'm Good (Blue),David Guetta,175238,2022-08-26,0.00383,0.561,0.965,7.07e-06,7,0.371,-3.673,0,0.0343,128.04,4,0.304,91,1
187,87,5uSFGgIfHMT3osrAd9n9ym,Forget Me,Forget Me,Lewis Capaldi,203472,2022-09-09,0.296,0.669,0.742,0.0,1,0.355,-3.518,0,0.0441,101.982,4,0.716,39,0
188,88,72yP0DUlWPyH8P7IoxskwN,Hold Me Closer,Hold Me Closer,Elton John,202245,2022-08-26,0.0746,0.667,0.75,0.000198,0,0.197,-4.602,1,0.0906,126.041,4,0.486,78,1
189,89,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),Calm Down (with Selena Gomez),Rema,239317,2022-08-25,0.382,0.801,0.806,0.000669,11,0.114,-5.206,1,0.0381,106.999,4,0.802,90,1
190,90,6zJejIfVYLgjud3lTk4DLB,SNAP,SNAP PACK,Rosa Linn,179551,2022-07-15,0.107,0.565,0.636,9.9e-06,0,0.447,-8.198,1,0.0638,170.01,4,0.525,3,0
191,91,5ww2BF9slyYgNOk37BlC4u,La Bachata,La Bachata,Manuel Turizo,162637,2022-05-26,0.583,0.835,0.679,1.98e-06,7,0.218,-5.329,0,0.0364,124.98,4,0.85,86,1
192,92,0T5iIrXA4p5GsubkhuBIKV,Until I Found You,Until I Found You,Stephen Sanchez,177720,2021-09-01,0.727,0.539,0.508,0.0,10,0.174,-6.05,1,0.0288,101.358,3,0.227,82,1
193,93,0QHEIqNKsMoOY5urbzN48u,Made You Look,Takin' It Back,Meghan Trainor,134256,2022-10-21,0.345,0.838,0.525,1.92e-06,10,0.0771,-3.562,1,0.0665,144.981,4,0.884,84,1
194,94,3rWDp9tBPQR9z6U5YyRSK4,Midnight Rain,Midnights,Taylor Swift,174782,2022-10-21,0.69,0.643,0.363,5.17e-05,0,0.115,-11.738,1,0.0767,139.865,4,0.23,84,1
195,95,2g6tReTlM2Akp41g0HaeXN,Die Hard,Mr. Morale & The Big Steppers,Kendrick Lamar,239026,2022-05-13,0.319,0.775,0.736,0.00116,1,0.127,-8.072,0,0.247,100.988,4,0.362,77,1
196,96,4pi1G1x8tl9VfdD9bL3maT,Big Energy,777,Latto,172540,2022-03-25,0.0453,0.937,0.793,0.0,11,0.341,-4.431,0,0.115,106.022,4,0.794,68,0
197,97,3LtpKP5abr2qqjunvjlX5i,Doja,Doja,Central Cee,97392,2022-07-21,0.38,0.911,0.573,0.0,6,0.403,-7.43,1,0.288,140.04,4,0.972,85,1
198,98,3XOalgusokruzA5ZBA2Qcb,pushin P (feat. Young Thug),DS4EVER,Gunna,136266,2022-01-13,0.00783,0.773,0.422,0.00693,1,0.129,-4.572,0,0.187,77.502,1,0.488,75,1
199,99,1r8ZCjfrQxoy2wVaBUbpwg,Thousand Miles,Thousand Miles,The Kid LAROI,164781,2022-04-22,0.0858,0.376,0.657,0.0,7,0.0884,-4.658,1,0.0768,80.565,4,0.203,75,1
200,0,7lPN2DXiMsVn7XUKtOW1CS,drivers license,drivers license,Olivia Rodrigo,242013,2021-01-08,0.721,0.585,0.436,1.31e-05,10,0.105,-8.761,1,0.0601,143.874,4,0.132,28,0
201,1,67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),MONTERO (Call Me By Your Name),Lil Nas X,137875,2021-03-31,0.297,0.61,0.508,0.0,8,0.384,-6.682,0,0.152,178.818,4,0.758,74,0
202,2,7hU3IHwjX150XLoTVmjD0q,MONEY,LALISA,LISA,168227,2021-09-10,0.161,0.831,0.554,6.12e-05,1,0.152,-9.998,0,0.218,140.026,4,0.396,80,1
203,3,3Wrjm47oTz2sjIgck11l5e,Beggin',Chosen,Måneskin,211560,2017-12-08,0.127,0.714,0.8,0.0,11,0.359,-4.808,0,0.0504,134.002,4,0.589,84,1
204,4,37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),Save Your Tears (Remix),The Weeknd,191013,2021-04-23,0.0215,0.65,0.825,2.44e-05,0,0.0936,-4.645,1,0.0325,118.091,4,0.593,82,1
205,5,4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),Justice,Justin Bieber,198081,2021-03-19,0.321,0.677,0.696,0.0,0,0.42,-6.181,1,0.119,90.03,4,0.464,82,1
206,6,7MAibcTli4IisCtbHKrGMh,Leave The Door Open,Leave The Door Open,Bruno Mars,242096,2021-03-05,0.182,0.586,0.616,0.0,5,0.0927,-7.964,1,0.0324,148.088,4,0.719,18,0
207,7,61KpQadow081I2AsbeLcsb,deja vu,deja vu,Olivia Rodrigo,215507,2021-04-01,0.593,0.439,0.61,1.07e-05,9,0.341,-7.236,1,0.116,181.088,4,0.172,16,0
208,8,3YJJjQPAbDT7mGpX3WtQ9A,Good Days,Good Days,SZA,279204,2020-12-25,0.499,0.436,0.655,8.1e-06,1,0.688,-8.37,0,0.0583,121.002,4,0.412,80,1
209,9,6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Bad Habits,Ed Sheeran,231041,2021-06-25,0.0469,0.808,0.897,3.14e-05,11,0.364,-3.712,0,0.0348,126.026,4,0.591,18,0
210,10,5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),STAY (with Justin Bieber),The Kid LAROI,141805,2021-07-09,0.0383,0.591,0.764,0.0,1,0.103,-5.484,1,0.0483,169.928,4,0.478,85,1
211,11,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),MONTERO,Lil Nas X,212352,2021-09-17,0.0221,0.741,0.691,0.0,10,0.0476,-7.395,0,0.0672,150.087,4,0.892,78,1
212,12,748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),Kiss Me More (feat. SZA),Doja Cat,208866,2021-04-09,0.235,0.762,0.701,0.000158,8,0.123,-3.541,1,0.0286,110.968,4,0.742,78,1
213,13,6PERP62TejQjgHu81OHxgM,good 4 u,good 4 u,Olivia Rodrigo,178147,2021-05-14,0.3,0.556,0.661,0.0,6,0.101,-5.052,0,0.204,168.56,4,0.668,22,0
214,14,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,TAKE TIME,Giveon,198370,2020-03-27,0.524,0.449,0.465,1.02e-06,0,0.303,-8.964,1,0.0791,89.087,3,0.543,81,1
215,15,0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,Easy On Me,Adele,224694,2021-10-14,0.578,0.604,0.366,0.0,5,0.133,-7.519,1,0.0282,141.981,4,0.13,82,1
216,16,5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Red (Taylor's Version),Taylor Swift,613026,2021-11-12,0.274,0.631,0.518,0.0,0,0.088,-8.771,1,0.0303,93.023,4,0.205,85,1
217,17,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Happier Than Ever,Billie Eilish,298899,2021-07-30,0.767,0.332,0.225,0.00349,0,0.128,-8.697,1,0.0348,81.055,3,0.297,86,1
218,18,40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),Certified Lover Boy,Drake,291175,2021-09-03,0.0503,0.666,0.465,0.0,1,0.215,-8.545,1,0.26,167.937,4,0.292,85,1
219,19,6Uj1ctrBOjOas8xZXGqKk4,Woman,Planet Her,Doja Cat,172626,2021-06-25,0.0888,0.824,0.764,0.00294,5,0.117,-4.175,0,0.0854,107.998,4,0.881,86,1
220,20,3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,Astronaut In The Ocean,Masked Wolf,132780,2021-01-06,0.175,0.778,0.695,0.0,4,0.15,-6.865,0,0.0913,149.996,4,0.472,76,1
221,21,3VqeTFIvhxu3DIe4eZVzGq,Butter,Butter,BTS,164441,2021-05-21,0.00323,0.759,0.459,0.0,8,0.0906,-5.187,1,0.0948,109.997,4,0.695,10,0
222,22,463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),Levitating (feat. DaBaby),Dua Lipa,203064,2020-10-01,0.00883,0.702,0.825,0.0,6,0.0674,-3.787,0,0.0601,102.977,4,0.915,74,0
223,23,4fSIb4hdOQ151TILNsSEaF,Todo De Ti,Todo De Ti,Rauw Alejandro,199604,2021-05-20,0.31,0.78,0.718,0.000163,3,0.0932,-3.605,0,0.0506,127.949,4,0.342,78,1
224,24,6Im9k8u9iIzKMrmV7BWtlF,34+35,Positions,Ariana Grande,173710,2020-10-30,0.237,0.83,0.585,0.0,0,0.248,-6.476,1,0.094,109.978,4,0.485,79,1
225,25,6tDDoYIxWvMLTdKpjFkc1B,telepatía,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,160191,2020-12-04,0.112,0.653,0.524,0.0,11,0.203,-9.016,0,0.0502,83.97,4,0.553,84,1
226,26,0k4d5YPDr1r7FX77VdqWez,You Right,Planet Her,Doja Cat,186173,2021-06-25,0.0164,0.828,0.621,0.00233,8,0.0845,-6.414,1,0.0565,128.986,4,0.436,82,1
227,27,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Dreamland,Glass Animals,238805,2020-08-07,0.44,0.761,0.525,6.7e-06,11,0.0921,-6.9,1,0.0944,80.87,4,0.531,90,1
228,28,4u4NyuceXP7Uzh7XFJKCr1,Hold On,Hold On,Justin Bieber,170813,2021-03-05,0.0106,0.658,0.634,0.0,1,0.132,-5.797,0,0.0413,139.98,4,0.29,70,0
229,29,3FeVmId7tL5YN8B7R3imoM,My Universe,My Universe,Coldplay,228000,2021-09-24,0.00813,0.588,0.701,0.0,9,0.2,-6.39,1,0.0402,104.988,4,0.443,79,1
230,30,6f3Slt0GbA2bPZlz0aIFXN,The Business,The Business,Tiësto,164000,2020-09-16,0.414,0.798,0.62,0.0192,8,0.112,-7.079,0,0.232,120.031,4,0.235,78,1
231,31,10hcDov7xmcRviA8jLwEaI,Need to Know,Need to Know,Doja Cat,210560,2021-06-11,0.304,0.664,0.609,0.0,1,0.0926,-6.509,1,0.0707,130.041,4,0.194,62,0
232,32,4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,Teatro d'ira - Vol. I,Måneskin,173346,2021-03-19,0.00165,0.75,0.608,0.0,1,0.178,-4.008,1,0.0387,132.507,4,0.958,82,1
233,33,2JPLbjOn0wPCngEot2STUS,Yonaguni,Yonaguni,Bad Bunny,206710,2021-06-04,0.276,0.644,0.648,0.0,1,0.135,-4.601,1,0.118,179.951,4,0.44,82,1
234,34,60ynsPSSKe6O3sfwRnIBRf,Streets,Hot Pink,Doja Cat,226986,2019-11-07,0.21,0.749,0.463,0.0382,11,0.338,-8.433,1,0.0842,90.035,4,0.189,83,1
235,35,35mvY5S1H3J2QZyna3TFe0,positions,Positions,Ariana Grande,172324,2020-10-30,0.468,0.737,0.802,0.0,0,0.0931,-4.771,1,0.0878,144.015,4,0.682,82,1
236,36,5CZ40GBx1sQ9agT82CLQCT,traitor,SOUR,Olivia Rodrigo,229226,2021-05-21,0.691,0.38,0.339,0.0,3,0.12,-7.885,1,0.0338,100.607,4,0.0849,87,1
237,37,0lx2cLdOt3piJbcaXIV74f,willow,evermore,Taylor Swift,214706,2020-12-11,0.833,0.392,0.574,0.00179,7,0.145,-9.195,1,0.17,81.112,4,0.529,80,1
238,38,2Xr1dTzJee307rmrkt8c0g,love nwantiti (ah ah ah),CKay The First,CKay,145800,2019-08-30,0.365,0.727,0.739,0.00137,8,0.161,-3.805,1,0.0411,93.005,4,0.533,81,1
239,39,3UoULw70kMsiVXxW0L3A33,pov,Positions,Ariana Grande,201882,2020-10-30,0.36,0.487,0.534,0.0,0,0.1,-5.664,0,0.0555,131.798,4,0.173,74,0
240,40,7BoobGhD4x5K96Me0hqC8Q,Build a Bitch,Build a Bitch,Bella Poarch,122772,2021-05-14,0.217,0.855,0.463,1.77e-05,3,0.347,-7.454,1,0.0367,102.931,4,0.866,73,0
241,41,1XXimziG1uhM0eDNCZCrUl,Up,Up,Cardi B,156944,2021-02-05,0.0012,0.868,0.795,0.0193,11,0.0461,-6.044,1,0.269,166.0,4,0.819,70,0
242,42,4MzXwWMhyBbmu6hOcLVD49,DÁKITI,EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,205090,2020-11-27,0.401,0.731,0.573,5.22e-05,4,0.113,-10.059,0,0.0544,109.928,4,0.145,78,1
243,43,079Ey5uxL04AKPQgVQwx5h,Baila Conmigo (with Rauw Alejandro),Revelación - EP,Selena Gomez,186087,2021-03-12,0.0215,0.823,0.544,0.00315,5,0.0966,-7.132,1,0.0715,149.903,4,0.664,71,0
244,44,75MNhvTCCKsST3YqqUiU9r,Shivers,Shivers,Ed Sheeran,207853,2021-09-13,0.281,0.788,0.859,0.0,2,0.0424,-2.724,1,0.0856,141.02,4,0.822,52,0
